age,work class,education,eduction num years,marital status,job title,native country,label
18, Local-gov, 12th,8, Never-married, Prof-specialty, United-States, <=50K
39, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, United-States, <=50K
38, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, United-States, <=50K
35, State-gov, HS-grad,9, Married-civ-spouse, Craft-repair, United-States, <=50K
23, Private, Some-college,10, Never-married, Machine-op-inspct, United-States, <=50K
54, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Exec-managerial, United-States, >50K
36, Private, Masters,14, Married-civ-spouse, Prof-specialty, United-States, >50K
63, Local-gov, HS-grad,9, Married-civ-spouse, Exec-managerial, United-States, <=50K
39, Private, Some-college,10, Married-civ-spouse, Exec-managerial, United-States, <=50K
57, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Sales, United-States, >50K
58, Self-emp-inc, Prof-school,15, Married-civ-spouse, Prof-specialty, United-States, >50K
29, Private, Bachelors,13, Never-married, Adm-clerical, Japan, <=50K
17, Private, 11th,7, Never-married, Sales, United-States, <=50K
40, Private, HS-grad,9, Divorced, Craft-repair, United-States, <=50K
69, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Other-service, United-States, <=50K
28, Private, 10th,6, Divorced, Sales, United-States, <=50K
38, Private, 9th,5, Married-civ-spouse, Craft-repair, United-States, <=50K
44, Private, Prof-school,15, Never-married, Prof-specialty, United-States, >50K
45, Local-gov, Prof-school,15, Divorced, Prof-specialty, United-States, <=50K
33, State-gov, Bachelors,13, Married-civ-spouse, Adm-clerical, United-States, <=50K
41, Local-gov, Some-college,10, Married-civ-spouse, Other-service, United-States, >50K
37, Self-emp-inc, HS-grad,9, Married-civ-spouse, Sales, United-States, >50K
50, Private, Some-college,10, Married-civ-spouse, Sales, United-States, >50K
48, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, United-States, <=50K
26, ?, HS-grad,9, Never-married, ?, United-States, <=50K
36, Private, Some-college,10, Married-civ-spouse, Exec-managerial, United-States, >50K
21, Private, Some-college,10, Never-married, Other-service, United-States, <=50K
37, Private, Assoc-acdm,12, Married-civ-spouse, Farming-fishing, United-States, <=50K
20, State-gov, Some-college,10, Never-married, Prof-specialty, United-States, <=50K
54, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Sales, United-States, <=50K
28, Private, HS-grad,9, Separated, Sales, United-States, <=50K
27, Private, Some-college,10, Never-married, Prof-specialty, United-States, <=50K
33, Private, Assoc-voc,11, Never-married, Other-service, United-States, <=50K
46, ?, HS-grad,9, Married-civ-spouse, ?, United-States, <=50K
28, ?, 11th,7, Divorced, ?, Canada, <=50K
17, ?, 10th,6, Never-married, ?, United-States, <=50K
40, Self-emp-not-inc, Prof-school,15, Never-married, Prof-specialty, United-States, >50K
47, Private, Masters,14, Married-civ-spouse, Sales, United-States, >50K
44, Private, 1st-4th,2, Never-married, Machine-op-inspct, El-Salvador, <=50K
25, Private, 12th,8, Never-married, Handlers-cleaners, United-States, <=50K
35, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, United-States, <=50K
29, Private, Some-college,10, Married-civ-spouse, Sales, United-States, <=50K
30, Private, HS-grad,9, Divorced, Machine-op-inspct, United-States, <=50K
30, Private, Some-college,10, Married-civ-spouse, Handlers-cleaners, United-States, <=50K
56, Self-emp-not-inc, 7th-8th,4, Divorced, Other-service, United-States, <=50K
25, Self-emp-not-inc, Bachelors,13, Never-married, Prof-specialty, United-States, <=50K
28, Private, HS-grad,9, Never-married, Handlers-cleaners, United-States, <=50K
43, Self-emp-not-inc, 9th,5, Married-civ-spouse, Craft-repair, United-States, <=50K
47, Local-gov, HS-grad,9, Married-civ-spouse, Protective-serv, United-States, >50K
46, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Craft-repair, United-States, <=50K
41, State-gov, Masters,14, Divorced, Prof-specialty, United-States, <=50K
38, Federal-gov, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, United-States, >50K
29, Private, HS-grad,9, Never-married, Protective-serv, United-States, <=50K
25, Private, 5th-6th,3, Never-married, Craft-repair, Mexico, <=50K
56, Private, 11th,7, Married-civ-spouse, Craft-repair, United-States, <=50K
31, Private, 7th-8th,4, Married-civ-spouse, Handlers-cleaners, United-States, <=50K
22, Private, 11th,7, Never-married, Other-service, United-States, <=50K
31, Private, HS-grad,9, Never-married, Handlers-cleaners, United-States, <=50K
28, Private, Some-college,10, Separated, Adm-clerical, United-States, <=50K
53, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, United-States, <=50K
45, Private, Masters,14, Divorced, Exec-managerial, United-States, >50K
71, Private, Preschool,1, Widowed, Craft-repair, United-States, <=50K
65, ?, HS-grad,9, Widowed, ?, United-States, <=50K
39, Private, HS-grad,9, Married-civ-spouse, Craft-repair, United-States, >50K
19, Federal-gov, HS-grad,9, Married-AF-spouse, Sales, United-States, <=50K
34, Local-gov, Bachelors,13, Divorced, Prof-specialty, United-States, <=50K
36, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, United-States, <=50K
40, Private, HS-grad,9, Married-spouse-absent, Other-service, United-States, <=50K
90, Private, Some-college,10, Separated, Adm-clerical, Puerto-Rico, <=50K
56, Private, Prof-school,15, Married-civ-spouse, Exec-managerial, United-States, <=50K
21, Private, HS-grad,9, Never-married, Prof-specialty, United-States, <=50K
48, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, United-States, >50K
45, Private, Some-college,10, Separated, Adm-clerical, United-States, <=50K
46, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, United-States, >50K
64, Private, 10th,6, Separated, Other-service, United-States, <=50K
29, Local-gov, Masters,14, Never-married, Prof-specialty, Taiwan, <=50K
22, Private, HS-grad,9, Divorced, Tech-support, Germany, <=50K
47, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Italy, >50K
67, Self-emp-inc, Bachelors,13, Married-civ-spouse, Exec-managerial, United-States, >50K
43, Private, HS-grad,9, Married-civ-spouse, Handlers-cleaners, United-States, <=50K
42, Private, Some-college,10, Married-civ-spouse, Sales, United-States, <=50K
31, Private, Some-college,10, Married-civ-spouse, Other-service, United-States, <=50K
53, Private, 11th,7, Divorced, Other-service, United-States, <=50K
81, Private, 9th,5, Widowed, Priv-house-serv, United-States, <=50K
33, Local-gov, HS-grad,9, Divorced, Adm-clerical, United-States, <=50K
17, Private, 12th,8, Never-married, Other-service, United-States, <=50K
55, Self-emp-inc, Prof-school,15, Married-civ-spouse, Exec-managerial, ?, >50K
28, Private, HS-grad,9, Never-married, Handlers-cleaners, United-States, <=50K
24, Private, Some-college,10, Never-married, Sales, United-States, <=50K
40, Private, HS-grad,9, Separated, Adm-clerical, United-States, <=50K
30, Local-gov, Masters,14, Never-married, Adm-clerical, United-States, <=50K
24, Private, 11th,7, Never-married, Machine-op-inspct, United-States, <=50K
26, Private, Masters,14, Married-civ-spouse, Sales, United-States, <=50K
38, Private, Some-college,10, Divorced, Sales, United-States, <=50K
30, Private, HS-grad,9, Married-civ-spouse, Tech-support, United-States, >50K
33, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, United-States, <=50K
40, Private, HS-grad,9, Married-civ-spouse, Sales, United-States, >50K
63, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Farming-fishing, United-States, <=50K
23, Private, 7th-8th,4, Never-married, Craft-repair, United-States, <=50K
56, Private, HS-grad,9, Divorced, Craft-repair, United-States, <=50K
42, Self-emp-not-inc, Assoc-voc,11, Married-civ-spouse, Exec-managerial, United-States, <=50K
40, Private, HS-grad,9, Never-married, Craft-repair, Canada, <=50K
49, Private, Assoc-acdm,12, Married-civ-spouse, Sales, United-States, >50K
35, Private, HS-grad,9, Married-spouse-absent, Craft-repair, ?, <=50K
52, Private, HS-grad,9, Divorced, Machine-op-inspct, United-States, <=50K
28, Private, Bachelors,13, Never-married, Adm-clerical, United-States, <=50K
35, Private, 10th,6, Married-civ-spouse, Transport-moving, United-States, <=50K
21, ?, Some-college,10, Never-married, ?, United-States, <=50K
43, Self-emp-not-inc, HS-grad,9, Never-married, Craft-repair, United-States, <=50K
32, ?, Assoc-voc,11, Never-married, ?, United-States, <=50K
29, Self-emp-not-inc, Prof-school,15, Never-married, Prof-specialty, Italy, >50K
23, Private, Bachelors,13, Never-married, Machine-op-inspct, United-States, <=50K
50, Local-gov, Some-college,10, Married-civ-spouse, Adm-clerical, United-States, <=50K
34, Private, Some-college,10, Never-married, Other-service, United-States, <=50K
19, Private, HS-grad,9, Never-married, Other-service, United-States, <=50K
47, Private, 11th,7, Married-civ-spouse, Machine-op-inspct, United-States, <=50K
37, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Farming-fishing, United-States, <=50K
25, Private, HS-grad,9, Never-married, Sales, United-States, <=50K
75, Private, Some-college,10, Married-civ-spouse, Exec-managerial, United-States, >50K
24, Private, HS-grad,9, Married-civ-spouse, Craft-repair, United-States, <=50K
28, State-gov, Bachelors,13, Never-married, Tech-support, United-States, <=50K
17, Local-gov, 11th,7, Never-married, Other-service, United-States, <=50K
31, Private, HS-grad,9, Never-married, Craft-repair, United-States, <=50K
31, Private, Preschool,1, Never-married, Other-service, Mexico, <=50K
18, ?, HS-grad,9, Never-married, ?, United-States, <=50K
45, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, United-States, >50K
31, Private, HS-grad,9, Never-married, Craft-repair, United-States, <=50K
27, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, United-States, >50K
48, Private, Some-college,10, Widowed, Exec-managerial, United-States, <=50K
22, ?, HS-grad,9, Married-civ-spouse, ?, United-States, <=50K
34, Private, Bachelors,13, Married-civ-spouse, Protective-serv, United-States, <=50K
26, Private, HS-grad,9, Never-married, Machine-op-inspct, United-States, <=50K
53, Private, Some-college,10, Married-civ-spouse, Prof-specialty, United-States, <=50K
60, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, United-States, >50K
49, Local-gov, Masters,14, Separated, Prof-specialty, United-States, <=50K
40, Private, Some-college,10, Divorced, Exec-managerial, United-States, <=50K
48, Self-emp-inc, 10th,6, Married-civ-spouse, Farming-fishing, United-States, <=50K
23, Private, Bachelors,13, Never-married, Prof-specialty, United-States, <=50K
68, ?, 7th-8th,4, Widowed, ?, United-States, <=50K
42, Private, Assoc-voc,11, Married-civ-spouse, Prof-specialty, United-States, >50K
37, Self-emp-not-inc, HS-grad,9, Never-married, Farming-fishing, United-States, <=50K
27, Private, HS-grad,9, Never-married, Craft-repair, United-States, <=50K
38, Private, Some-college,10, Married-civ-spouse, Exec-managerial, United-States, >50K
27, Private, HS-grad,9, Never-married, Craft-repair, Ireland, <=50K
75, Private, HS-grad,9, Widowed, Adm-clerical, United-States, <=50K
49, Self-emp-inc, Bachelors,13, Married-civ-spouse, Sales, United-States, >50K
27, Private, Some-college,10, Never-married, Sales, United-States, <=50K
36, Self-emp-not-inc, Bachelors,13, Never-married, Farming-fishing, Mexico, <=50K
36, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, United-States, >50K
35, Private, HS-grad,9, Divorced, Handlers-cleaners, United-States, <=50K
36, Private, HS-grad,9, Married-civ-spouse, Sales, United-States, >50K
53, Private, 11th,7, Married-civ-spouse, Craft-repair, United-States, <=50K
27, Private, Some-college,10, Never-married, Adm-clerical, United-States, <=50K
34, Private, HS-grad,9, Divorced, Craft-repair, United-States, <=50K
61, Private, Some-college,10, Married-civ-spouse, Sales, United-States, >50K
29, Private, HS-grad,9, Divorced, Machine-op-inspct, United-States, <=50K
40, State-gov, Some-college,10, Divorced, Adm-clerical, United-States, <=50K
37, Private, Masters,14, Never-married, Exec-managerial, United-States, >50K
22, Private, 9th,5, Never-married, Handlers-cleaners, United-States, <=50K
43, Self-emp-inc, Some-college,10, Married-civ-spouse, Exec-managerial, United-States, <=50K
55, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Farming-fishing, United-States, <=50K
28, Private, Some-college,10, Divorced, Adm-clerical, United-States, <=50K
23, Private, Bachelors,13, Never-married, Other-service, United-States, <=50K
64, Local-gov, 11th,7, Married-civ-spouse, Craft-repair, United-States, >50K
46, Private, Some-college,10, Never-married, Handlers-cleaners, United-States, <=50K
29, Private, Some-college,10, Never-married, Craft-repair, United-States, <=50K
44, Private, Masters,14, Married-civ-spouse, Exec-managerial, India, <=50K
20, Private, Some-college,10, Never-married, Prof-specialty, United-States, <=50K
62, Self-emp-not-inc, Some-college,10, Divorced, Sales, United-States, <=50K
49, Private, Assoc-voc,11, Never-married, Exec-managerial, Columbia, <=50K
29, Private, 10th,6, Married-civ-spouse, Farming-fishing, United-States, <=50K
35, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Sales, Japan, <=50K
39, Local-gov, 11th,7, Married-civ-spouse, Transport-moving, United-States, <=50K
39, Private, Bachelors,13, Never-married, Exec-managerial, United-States, <=50K
37, Private, HS-grad,9, Divorced, Machine-op-inspct, United-States, <=50K
38, Private, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Mexico, <=50K
72, ?, HS-grad,9, Married-civ-spouse, ?, United-States, <=50K
31, Private, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, United-States, <=50K
55, Private, 7th-8th,4, Married-civ-spouse, Craft-repair, United-States, <=50K
38, Private, Some-college,10, Separated, Other-service, United-States, <=50K
33, Private, Some-college,10, Divorced, Sales, United-States, <=50K
25, Private, Assoc-acdm,12, Never-married, Adm-clerical, United-States, <=50K
19, ?, Some-college,10, Never-married, ?, United-States, <=50K
37, Private, Assoc-voc,11, Divorced, Tech-support, United-States, <=50K
49, Private, Some-college,10, Divorced, Tech-support, United-States, <=50K
26, Private, HS-grad,9, Never-married, Craft-repair, United-States, <=50K
35, Private, HS-grad,9, Married-civ-spouse, Craft-repair, United-States, <=50K
44, Self-emp-inc, HS-grad,9, Married-civ-spouse, Sales, United-States, <=50K
37, Private, Masters,14, Separated, Exec-managerial, United-States, >50K
42, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, United-States, >50K
64, State-gov, Doctorate,16, Never-married, Prof-specialty, United-States, >50K
28, Private, HS-grad,9, Married-civ-spouse, Handlers-cleaners, United-States, >50K
35, Self-emp-not-inc, HS-grad,9, Never-married, Exec-managerial, United-States, <=50K
40, State-gov, Bachelors,13, Married-civ-spouse, Adm-clerical, United-States, <=50K
55, Federal-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, United-States, >50K
21, Private, HS-grad,9, Never-married, Farming-fishing, United-States, <=50K
49, Private, Some-college,10, Never-married, Exec-managerial, United-States, <=50K
51, State-gov, Doctorate,16, Married-civ-spouse, Prof-specialty, United-States, >50K
57, Private, Prof-school,15, Married-civ-spouse, Craft-repair, Philippines, >50K
51, Private, Bachelors,13, Married-civ-spouse, Craft-repair, United-States, >50K
38, Private, 10th,6, Never-married, Craft-repair, ?, <=50K
24, Private, HS-grad,9, Never-married, Sales, United-States, <=50K
45, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Craft-repair, England, <=50K
28, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, United-States, <=50K
42, Self-emp-inc, Prof-school,15, Married-civ-spouse, Prof-specialty, United-States, >50K
22, Private, Some-college,10, Never-married, Other-service, United-States, <=50K
